sent_ordinal	sent_uid	sent_text	text_pt_br	visible	path	container_uid	container_id	container_title	token_ordinal	token_p	token_form	token_tag_source	token_level	token_gloss_br	split_obj_json	split_count	split_forms	split_tags	split_glosses_br	split_fns	split_idxs	chunk_memberships	proto_conllu_id	proto_conllu_form	proto_conllu_misc_json	proto_token_range
31	ea70209d-4f3c-4bf9-8d93-2d91fa0f928c	Dapicoǥo	Ele está quente .		$.pages[0].sentences[30]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Dapicoǥo					0						IP-MAT				
32	4aed8aa8-bd36-4940-8020-8ba12122304e	Ninitibigiwaji .	Eles são felizes .		$.pages[0].sentences[31]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ninitibigiwaji					3	nini|tibigi|waji	|Dir|Coll	||	||	||	IP-MAT				
32	4aed8aa8-bd36-4940-8020-8ba12122304e	Ninitibigiwaji .	Eles são felizes .		$.pages[0].sentences[31]	ffef8450-e302-4882-8306-e5998d31f584			2	2	.	PUNC				0						IP-MAT				
33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	Niǥida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Niǥida	D	3	este		3	niG|i|da	Dem|Gnr|Ncl	||	||	||	IP-MAT[l=0]|NP[l=1]|NP[l=2]|NP[l=3]				
33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	Niǥida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			2	2	lodajo	N$	3	faca		2	l|odajo	Gen|n	|	|	|	IP-MAT[l=0]|NP[l=1]|NP[l=2]|NP[l=3]				
33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	Niǥida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			3	3	lodawa	N$	2	esposa		0						IP-MAT[l=0]|NP[l=1]|NP[l=2]				
33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	Niǥida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			4	4	aG@	NEG	1	não fica	"{""v"": ""aidei"", ""t"": ""NEG+VB"", ""idx"": 0}"	2	aG|idei	Neg|v	|	|	|	IP-MAT[l=0]|NP[l=1]				
33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	Niǥida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			5	5	@idei	VB	0		"{""idx"": 1}"	0						IP-MAT[l=0]				
33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	Niǥida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			6	6	dineigi	N	1	casa		0						IP-MAT[l=0]|NP[l=1]				
34	64f2c803-b436-4202-b4c7-acf5c7205bc3	liwigo niganigawanigi libinienigi	Esta fotografia da criança é bonita .		$.pages[0].sentences[33]	ffef8450-e302-4882-8306-e5998d31f584			1	1	liwigo	N$	2	sua fotografia		0						IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
34	64f2c803-b436-4202-b4c7-acf5c7205bc3	liwigo niganigawanigi libinienigi	Esta fotografia da criança é bonita .		$.pages[0].sentences[33]	ffef8450-e302-4882-8306-e5998d31f584			2	2	niganigawanigi	N	1	meninos		0						IP-MAT[l=0]|NP-SBJ[l=1]				
34	64f2c803-b436-4202-b4c7-acf5c7205bc3	liwigo niganigawanigi libinienigi	Esta fotografia da criança é bonita .		$.pages[0].sentences[33]	ffef8450-e302-4882-8306-e5998d31f584			3	3	libinienigi	N$	1	bonito		3	l|ibinie|nigi	Gen|n|Dim	||masc	||	||	IP-MAT[l=0]|NP-PRD[l=1]				
35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naǥani wetiǥa eliodi me iwaǥadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			1	1	naǥani	D	1	aquela		0						IP-MAT[l=0]|NP-SBJ[l=1]				
35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naǥani wetiǥa eliodi me iwaǥadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiǥa	N	1	pedra		0						IP-MAT[l=0]|NP-SBJ[l=1]				
35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naǥani wetiǥa eliodi me iwaǥadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			3	3	eliodi	Q	1	muito		0						IP-MAT[l=0]|NP-PRD[l=1]				
35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naǥani wetiǥa eliodi me iwaǥadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			4	4	me	C	2	que		0						IP-MAT[l=0]|NP-PRD[l=1]|CP-me[l=2]				
35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naǥani wetiǥa eliodi me iwaǥadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			5	5	iwaǥadi	VB	3	pesa		0						IP-MAT[l=0]|NP-PRD[l=1]|CP-me[l=2]|IP-SUB[l=3]				
36	768a3635-dcaf-4210-b236-73568abadbdb	Naǥani wetiǥa iwaǥadi	Esta pedra está pesada .		$.pages[0].sentences[35]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Naǥani	D	1			0						IP-MAT[l=0]|NP[l=1]				
36	768a3635-dcaf-4210-b236-73568abadbdb	Naǥani wetiǥa iwaǥadi	Esta pedra está pesada .		$.pages[0].sentences[35]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiǥa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
36	768a3635-dcaf-4210-b236-73568abadbdb	Naǥani wetiǥa iwaǥadi	Esta pedra está pesada .		$.pages[0].sentences[35]	ffef8450-e302-4882-8306-e5998d31f584			3	3	iwaǥadi	VB	0			0						IP-MAT[l=0]				
37	e5f90fbc-14e8-4c6f-9e07-61fbf67d042f	Niginoa wetiadi iwaǥadi	Estas pedras estão pesadas .		$.pages[0].sentences[36]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Niginoa	D	1	esses		4	niG|i|na|wa	Dem|Gnr|Ncl|Plu	|||	|||	|||	IP-MAT[l=0]|NP[l=1]				
37	e5f90fbc-14e8-4c6f-9e07-61fbf67d042f	Niginoa wetiadi iwaǥadi	Estas pedras estão pesadas .		$.pages[0].sentences[36]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiadi	N	1	pedras		0						IP-MAT[l=0]|NP[l=1]				
37	e5f90fbc-14e8-4c6f-9e07-61fbf67d042f	Niginoa wetiadi iwaǥadi	Estas pedras estão pesadas .		$.pages[0].sentences[36]	ffef8450-e302-4882-8306-e5998d31f584			3	3	iwaǥadi	VB	0	pesa		0						IP-MAT[l=0]				
38	f4b854f9-c3c6-4e88-8a9b-ca73fcba8d46	Naǥani wetiǥa iwaǥadi	Esta pedra é pesada .		$.pages[0].sentences[37]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Naǥani	D	1			0						IP-MAT[l=0]|NP[l=1]				
38	f4b854f9-c3c6-4e88-8a9b-ca73fcba8d46	Naǥani wetiǥa iwaǥadi	Esta pedra é pesada .		$.pages[0].sentences[37]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiǥa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
38	f4b854f9-c3c6-4e88-8a9b-ca73fcba8d46	Naǥani wetiǥa iwaǥadi	Esta pedra é pesada .		$.pages[0].sentences[37]	ffef8450-e302-4882-8306-e5998d31f584			3	3	iwaǥadi	VB	0			0						IP-MAT[l=0]				
39	38f73c1c-ddfb-4153-9310-d24214cd68e7	Naǥani wetiǥa ane iwaǥadi eniteloco iǥonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Naǥani	D	1	aquela		0						IP-MAT[l=0]|NP[l=1]				
39	38f73c1c-ddfb-4153-9310-d24214cd68e7	Naǥani wetiǥa ane iwaǥadi eniteloco iǥonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiǥa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
39	38f73c1c-ddfb-4153-9310-d24214cd68e7	Naǥani wetiǥa ane iwaǥadi eniteloco iǥonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ane	WPRO	3	que 		0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|WNP[l=3]				
39	38f73c1c-ddfb-4153-9310-d24214cd68e7	Naǥani wetiǥa ane iwaǥadi eniteloco iǥonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			4	4	*T*		4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP-TRACE[l=4]				
39	38f73c1c-ddfb-4153-9310-d24214cd68e7	Naǥani wetiǥa ane iwaǥadi eniteloco iǥonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			5	5	iwaǥadi	VB	3	pesa		0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]				
39	38f73c1c-ddfb-4153-9310-d24214cd68e7	Naǥani wetiǥa ane iwaǥadi eniteloco iǥonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			6	6	eniteloco	VBAPL	3			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]				
39	38f73c1c-ddfb-4153-9310-d24214cd68e7	Naǥani wetiǥa ane iwaǥadi eniteloco iǥonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			7	7	iǥonagi	N$	4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP-APL[l=4]				
40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	Naǥani wetiǥa ane iwaǥadi iǥonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Naǥani	D	1	aquela		0						IP-MAT[l=0]|NP[l=1]				
40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	Naǥani wetiǥa ane iwaǥadi iǥonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiǥa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	Naǥani wetiǥa ane iwaǥadi iǥonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ane	WPRO	3	que 		0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|WNP[l=3]				
40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	Naǥani wetiǥa ane iwaǥadi iǥonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			4	4	*T*		4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP-TRACE[l=4]				
40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	Naǥani wetiǥa ane iwaǥadi iǥonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			5	5	iwaǥadi	VB	3	pesa		0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]				
40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	Naǥani wetiǥa ane iwaǥadi iǥonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			6	6	iǥonagi	N$	4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP[l=4]				
41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	Nigidoa waca lotidi dapicoǥo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Nigidoa					0						IP-MAT				
41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	Nigidoa waca lotidi dapicoǥo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			2	2	waca	N		da vaca		0						IP-MAT				
41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	Nigidoa waca lotidi dapicoǥo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			3	3	lotidi					0						IP-MAT				
41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	Nigidoa waca lotidi dapicoǥo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			4	4	dapicoǥo					0						IP-MAT				
42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligeledi midi niwigo libinienaǥa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			1	1	nigidiwa	D	1	aqueles		0						IP-MAT[l=0]|NP[l=1]				
42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligeledi midi niwigo libinienaǥa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			2	2	okokodi	N	1	galinha		0						IP-MAT[l=0]|NP[l=1]				
42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligeledi midi niwigo libinienaǥa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ligeledi	N$	1	ovo		0						IP-MAT[l=0]|NP[l=1]				
42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligeledi midi niwigo libinienaǥa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			4	4	me@	C	2	para os	"{""v"": ""midi"", ""t"": ""C+D"", ""idx"": 0}"	3	me|i|di	||	||	True||	||	IP-MAT[l=0]|NP[l=1]|CP-me[l=2]				
42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligeledi midi niwigo libinienaǥa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			5	5	@idi	D	4		"{""idx"": 1}"	0						IP-MAT[l=0]|NP[l=1]|CP-me[l=2]|IP-SUB[l=3]|NP[l=4]				
42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligeledi midi niwigo libinienaǥa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			6	6	niwigo	N	4	fotografia		0						IP-MAT[l=0]|NP[l=1]|CP-me[l=2]|IP-SUB[l=3]|NP[l=4]				
42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligeledi midi niwigo libinienaǥa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			7	7	libinienaǥa	N$	4	bonitas		0						IP-MAT[l=0]|NP[l=1]|CP-me[l=2]|IP-SUB[l=3]|NP[l=4]				
43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaǥa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			1	1	nigidiwa					0						IP-MAT				
43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaǥa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			2	2	okokodi					0						IP-MAT				
43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaǥa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ligetedi					0						IP-MAT				
43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaǥa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			4	4	liwigo					0						IP-MAT				
43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaǥa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			5	5	libinienaǥa	ADJ		bonitas		0						IP-MAT				
44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noǥojedi lixagotaǥaǥa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Nigidiwa	D	2			0						IP-MAT[l=0]|NP[l=1]|NP[l=2]				
44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noǥojedi lixagotaǥaǥa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			2	2	noǥojedi	N	2	peixe		0						IP-MAT[l=0]|NP[l=1]|NP[l=2]				
44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noǥojedi lixagotaǥaǥa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			3	3	lixagotaǥaǥa	N$	2	vermelho		0						IP-MAT[l=0]|NP[l=1]|NP[l=2]				
44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noǥojedi lixagotaǥaǥa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			4	4	aG@	NEG	1	não duro	"{""v"": ""adakake"", ""t"": ""NEG+ADJ"", ""idx"": 0}"	2	aG|akake	|Adj	|	True|	|	IP-MAT[l=0]|NP[l=1]				
44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noǥojedi lixagotaǥaǥa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			5	5	@akake	ADJ	2		"{""idx"": 1}"	0						IP-MAT[l=0]|NP[l=1]|NP[l=2]				
44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noǥojedi lixagotaǥaǥa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			6	6	lojedi	N$	2	vingança		0						IP-MAT[l=0]|NP[l=1]|NP[l=2]				
45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ee	D	1	eu		2	ejin|aGa	v|Plu	|	|	|	IP-MAT[l=0]|NP[l=1]				
45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ite	VB	0			0						IP-MAT[l=0]				
45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ee	D	1	eu		0						IP-MAT[l=0]|NP[l=1]				
45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			4	4	ina	D	0	ele		2	i|na	Gnr|Ncl	masc|vindo	|	|	IP-MAT[l=0]				
46	42671da9-e433-4319-86a0-2a2cb8777a40	Ite ee madataǥa	Eu estou com ela .		$.pages[0].sentences[45]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ite					0						IP-MAT				
46	42671da9-e433-4319-86a0-2a2cb8777a40	Ite ee madataǥa	Eu estou com ela .		$.pages[0].sentences[45]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ee	D		eu		0						IP-MAT				
46	42671da9-e433-4319-86a0-2a2cb8777a40	Ite ee madataǥa	Eu estou com ela .		$.pages[0].sentences[45]	ffef8450-e302-4882-8306-e5998d31f584			3	3	madataǥa	CD		com ela		0						IP-MAT				
47	e58e38a7-f117-48f1-8a17-9d896867fe60	Ite ee midataǥa	Eu estou com ele .		$.pages[0].sentences[46]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ite					0						IP-MAT				
47	e58e38a7-f117-48f1-8a17-9d896867fe60	Ite ee midataǥa	Eu estou com ele .		$.pages[0].sentences[46]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ee	D		eu		0						IP-MAT				
47	e58e38a7-f117-48f1-8a17-9d896867fe60	Ite ee midataǥa	Eu estou com ele .		$.pages[0].sentences[46]	ffef8450-e302-4882-8306-e5998d31f584			3	3	midataǥa					0						IP-MAT				
48	4242d34b-9096-45a2-a666-502a2cb9ca49	Ee aidinitibeci .	Eu não estou feliz .		$.pages[0].sentences[47]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ee	D		disse		0						IP-MAT				
48	4242d34b-9096-45a2-a666-502a2cb9ca49	Ee aidinitibeci .	Eu não estou feliz .		$.pages[0].sentences[47]	ffef8450-e302-4882-8306-e5998d31f584			2	2	aidinitibeci					0						IP-MAT				
48	4242d34b-9096-45a2-a666-502a2cb9ca49	Ee aidinitibeci .	Eu não estou feliz .		$.pages[0].sentences[47]	ffef8450-e302-4882-8306-e5998d31f584			3	3	.	PUNC				0						IP-MAT				
49	1e9df213-90da-4674-8889-4ac858df72fe	Ee ageliodi me idinitibeci	Eu não estou muito feliz .		$.pages[0].sentences[48]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ee	D	1	eu		0						IP-MAT[l=0]|NP-SBJ[l=1]				
49	1e9df213-90da-4674-8889-4ac858df72fe	Ee ageliodi me idinitibeci	Eu não estou muito feliz .		$.pages[0].sentences[48]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ageliodi	NEG+Q	1			0						IP-MAT[l=0]|NP-PRD[l=1]				
49	1e9df213-90da-4674-8889-4ac858df72fe	Ee ageliodi me idinitibeci	Eu não estou muito feliz .		$.pages[0].sentences[48]	ffef8450-e302-4882-8306-e5998d31f584			3	3	me	C	2	que		0						IP-MAT[l=0]|NP-PRD[l=1]|CP-me[l=2]				
49	1e9df213-90da-4674-8889-4ac858df72fe	Ee ageliodi me idinitibeci	Eu não estou muito feliz .		$.pages[0].sentences[48]	ffef8450-e302-4882-8306-e5998d31f584			4	4	idinitibeci	VB	3	alegrar-se		4	i|d|ini|tibeci	||v|	|||	|||	|||	IP-MAT[l=0]|NP-PRD[l=1]|CP-me[l=2]|IP-SUB[l=3]				
50	c4302bef-3de9-4f3c-b762-f6b77183f263	Ee ajipegitege	Eu não estou perto dela .		$.pages[0].sentences[49]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ee	D	1	eu		0						IP-MAT[l=0]|NP[l=1]				
50	c4302bef-3de9-4f3c-b762-f6b77183f263	Ee ajipegitege	Eu não estou perto dela .		$.pages[0].sentences[49]	ffef8450-e302-4882-8306-e5998d31f584			2	2	aG@	NEG	1		"{""v"": ""ajipegitege"", ""t"": ""NEG+VBAPL"", ""idx"": 0}"	4	aG|j|pegi|tege	|||	|||	True|||	|||	IP-MAT[l=0]|NP[l=1]				
50	c4302bef-3de9-4f3c-b762-f6b77183f263	Ee ajipegitege	Eu não estou perto dela .		$.pages[0].sentences[49]	ffef8450-e302-4882-8306-e5998d31f584			3	3	@jpegitege	VBAPL	0		"{""idx"": 1}"	0						IP-MAT[l=0]				
51	5bc48b27-0755-475f-813e-7a259f3c3c9e	Ee ajipegitege	Eu não estou perto dele .		$.pages[0].sentences[50]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ee	VB		disse		2	ejin|aGa	v|Plu	|	|	|	IP-MAT				
51	5bc48b27-0755-475f-813e-7a259f3c3c9e	Ee ajipegitege	Eu não estou perto dele .		$.pages[0].sentences[50]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ajipegitege					0						IP-MAT				
52	1e1fafc0-29c6-41d4-a0d2-4c825d9af376	ee idiwaǥadi	Eu sou pesado .		$.pages[0].sentences[51]	ffef8450-e302-4882-8306-e5998d31f584			1	1	ee	D		eu		0						IP-MAT				
52	1e1fafc0-29c6-41d4-a0d2-4c825d9af376	ee idiwaǥadi	Eu sou pesado .		$.pages[0].sentences[51]	ffef8450-e302-4882-8306-e5998d31f584			2	2	idiwaǥadi	VB				3	i|d|iwaGadi	||	||	||	||	IP-MAT				
53	71aff593-7b38-4c17-9563-4503985dbd03	jipegitege	Estou perto dela .		$.pages[0].sentences[52]	ffef8450-e302-4882-8306-e5998d31f584			1	1	jipegitege					0						IP-MAT				
54	f4f18c18-728c-4d6b-b7dd-2df62c4a829a	jipegitege	Estou perto dele .		$.pages[0].sentences[53]	ffef8450-e302-4882-8306-e5998d31f584			1	1	jipegitege					0						IP-MAT				
55	90ca38d8-e063-4c98-af51-4b9022ade506	aǥeliodi me idinitibeci .	Não sou muito feliz .		$.pages[0].sentences[54]	ffef8450-e302-4882-8306-e5998d31f584			1	1	aǥeliodi					0						IP-MAT				
55	90ca38d8-e063-4c98-af51-4b9022ade506	aǥeliodi me idinitibeci .	Não sou muito feliz .		$.pages[0].sentences[54]	ffef8450-e302-4882-8306-e5998d31f584			2	2	me	C		que		0						IP-MAT				
55	90ca38d8-e063-4c98-af51-4b9022ade506	aǥeliodi me idinitibeci .	Não sou muito feliz .		$.pages[0].sentences[54]	ffef8450-e302-4882-8306-e5998d31f584			3	3	idinitibeci	VB		alegrar-se		4	i|d|ini|tibeci	||v|	|||	|||	|||	IP-MAT				
55	90ca38d8-e063-4c98-af51-4b9022ade506	aǥeliodi me idinitibeci .	Não sou muito feliz .		$.pages[0].sentences[54]	ffef8450-e302-4882-8306-e5998d31f584			4	4	.	PUNC				0						IP-MAT				
56	82bfae64-45e7-403f-bcd0-190e00f4520f	jipecaǥataǥagi .	Nós estamos perto de você .		$.pages[0].sentences[55]	ffef8450-e302-4882-8306-e5998d31f584			1	1	jipecaǥataǥagi					0						IP-MAT				
56	82bfae64-45e7-403f-bcd0-190e00f4520f	jipecaǥataǥagi .	Nós estamos perto de você .		$.pages[0].sentences[55]	ffef8450-e302-4882-8306-e5998d31f584			2	2	.	PUNC				0						IP-MAT				
57	341bf09a-2ef8-455a-8b6b-88373c617dae	oko aidejonaǥa midi ǥodoigi	Nós não estamos na comunidade .		$.pages[0].sentences[56]	ffef8450-e302-4882-8306-e5998d31f584			1	1	oko	N		pessoa		0						IP-MAT				
