sent_ordinal	sent_uid	sent_text	text_pt_br	visible	path	container_uid	container_id	container_title	token_ordinal	token_p	token_form	token_tag_source	token_level	token_gloss_br	split_obj_json	split_count	split_forms	split_tags	split_glosses_br	split_fns	split_idxs	chunk_memberships	proto_conllu_id	proto_conllu_form	proto_conllu_misc_json	proto_token_range
24	2f47b402-9fe7-4714-96e3-c6cbdf405472	iGeladi idei naigi anenapioi	a minha casa está naquela suja rua (=minha casa fica no caminho que é sujo)		$.pages[0].sentences[23]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			0						IP-MAT[l=0]|NP[l=1]				
24	2f47b402-9fe7-4714-96e3-c6cbdf405472	iGeladi idei naigi anenapioi	a minha casa está naquela suja rua (=minha casa fica no caminho que é sujo)		$.pages[0].sentences[23]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
24	2f47b402-9fe7-4714-96e3-c6cbdf405472	iGeladi idei naigi anenapioi	a minha casa está naquela suja rua (=minha casa fica no caminho que é sujo)		$.pages[0].sentences[23]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	naigi	N	1	caminho		0						IP-MAT[l=0]|NP[l=1]				
24	2f47b402-9fe7-4714-96e3-c6cbdf405472	iGeladi idei naigi anenapioi	a minha casa está naquela suja rua (=minha casa fica no caminho que é sujo)		$.pages[0].sentences[23]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	ane@	WPRO	1		"{""v"": ""anenapioi"", ""t"": ""WPRO+ADJ"", ""idx"": 0}"	2	ane|napioi	Wpro|Adj	|	True|	|	IP-MAT[l=0]|WNP[l=1]				
24	2f47b402-9fe7-4714-96e3-c6cbdf405472	iGeladi idei naigi anenapioi	a minha casa está naquela suja rua (=minha casa fica no caminho que é sujo)		$.pages[0].sentences[23]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			5	5	@napioi	ADJ	0		"{""idx"": 1}"	0						IP-MAT[l=0]				
25	a4d33655-fe74-4df2-8d5e-b3c88fba5fd1	iGeladi idei naigi me napioi	minha casa suja fica naquela rua		$.pages[0].sentences[24]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			2	i|Geladi	Gen|n	1|casa	|	|	IP-MAT[l=0]|NP[l=1]				
25	a4d33655-fe74-4df2-8d5e-b3c88fba5fd1	iGeladi idei naigi me napioi	minha casa suja fica naquela rua		$.pages[0].sentences[24]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
25	a4d33655-fe74-4df2-8d5e-b3c88fba5fd1	iGeladi idei naigi me napioi	minha casa suja fica naquela rua		$.pages[0].sentences[24]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	naigi	N	1	caminho		0						IP-MAT[l=0]|NP[l=1]				
25	a4d33655-fe74-4df2-8d5e-b3c88fba5fd1	iGeladi idei naigi me napioi	minha casa suja fica naquela rua		$.pages[0].sentences[24]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	me	C	0	que		0						IP-MAT[l=0]				
25	a4d33655-fe74-4df2-8d5e-b3c88fba5fd1	iGeladi idei naigi me napioi	minha casa suja fica naquela rua		$.pages[0].sentences[24]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			5	5	napioi	ADJ	0	sujo		0						IP-MAT[l=0]				
26	f081c545-c42b-463d-b57f-db87787f20e7	João liGeladi ane napioi	A casa do João é suja		$.pages[0].sentences[25]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	João	NPR	1			0						IP-MAT[l=0]|NP[l=1]				
26	f081c545-c42b-463d-b57f-db87787f20e7	João liGeladi ane napioi	A casa do João é suja		$.pages[0].sentences[25]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	liGeladi	N$	1	casa		2	l|Geladi	Gen|n	3|casa	|	|	IP-MAT[l=0]|NP[l=1]				
26	f081c545-c42b-463d-b57f-db87787f20e7	João liGeladi ane napioi	A casa do João é suja		$.pages[0].sentences[25]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	ane	WPRO	1	que 		0						IP-MAT[l=0]|WNP[l=1]				
26	f081c545-c42b-463d-b57f-db87787f20e7	João liGeladi ane napioi	A casa do João é suja		$.pages[0].sentences[25]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	napioi	ADJ	0	sujo		0						IP-MAT[l=0]				
27	7b810df7-6ed0-4027-b2fe-72c64e9ca1dc	iGeladi idei mijo naigi naGajo	A minha casa fica naquela rua suja dela		$.pages[0].sentences[26]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1	minha casa		2	i|geladi	Gen|n	|	|	|	IP-MAT[l=0]|NP[l=1]				
27	7b810df7-6ed0-4027-b2fe-72c64e9ca1dc	iGeladi idei mijo naigi naGajo	A minha casa fica naquela rua suja dela		$.pages[0].sentences[26]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
27	7b810df7-6ed0-4027-b2fe-72c64e9ca1dc	iGeladi idei mijo naigi naGajo	A minha casa fica naquela rua suja dela		$.pages[0].sentences[26]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	me@	C	1	com a	"{""v"": ""mijo"", ""t"": ""C+D"", ""idx"": 0}"	3	me|i|jo	c|Gnr|Ncl	|M|	True||	||	IP-MAT[l=0]|CP-me[l=1]				
27	7b810df7-6ed0-4027-b2fe-72c64e9ca1dc	iGeladi idei mijo naigi naGajo	A minha casa fica naquela rua suja dela		$.pages[0].sentences[26]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	@ijo	D	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
27	7b810df7-6ed0-4027-b2fe-72c64e9ca1dc	iGeladi idei mijo naigi naGajo	A minha casa fica naquela rua suja dela		$.pages[0].sentences[26]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			5	5	naigi	N	3	caminho		0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
27	7b810df7-6ed0-4027-b2fe-72c64e9ca1dc	iGeladi idei mijo naigi naGajo	A minha casa fica naquela rua suja dela		$.pages[0].sentences[26]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			6	6	naGajo	PRO$	3	dela		3	nG|a|jo	Dem|Gnr|Ncl	||	||	||	IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
28	ee1a1190-7803-404c-83f6-49d3ccf63b0d	Eyodi dowediteloco naodigijedi micoataGa daGa me lionigipi	meu pai cuida da plantação de flores como filhas		$.pages[0].sentences[27]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	Eyodi	N$	1	meu pai		0						IP-MAT[l=0]|NP[l=1]				
28	ee1a1190-7803-404c-83f6-49d3ccf63b0d	Eyodi dowediteloco naodigijedi micoataGa daGa me lionigipi	meu pai cuida da plantação de flores como filhas		$.pages[0].sentences[27]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	dowediteloco	VBAPL	0	cuida de		0						IP-MAT[l=0]				
28	ee1a1190-7803-404c-83f6-49d3ccf63b0d	Eyodi dowediteloco naodigijedi micoataGa daGa me lionigipi	meu pai cuida da plantação de flores como filhas		$.pages[0].sentences[27]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	naodigijedi	N	1	plantação de flores		0						IP-MAT[l=0]|NP-APL[l=1]				
28	ee1a1190-7803-404c-83f6-49d3ccf63b0d	Eyodi dowediteloco naodigijedi micoataGa daGa me lionigipi	meu pai cuida da plantação de flores como filhas		$.pages[0].sentences[27]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	micoataGa	CD	0	como		5	me|i|ca|wa|taGa	c|Gnr|Ncl|Plu|Apl	||||com	False||||	||||	IP-MAT[l=0]				
28	ee1a1190-7803-404c-83f6-49d3ccf63b0d	Eyodi dowediteloco naodigijedi micoataGa daGa me lionigipi	meu pai cuida da plantação de flores como filhas		$.pages[0].sentences[27]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			5	5	daGa	C	0	se		0						IP-MAT[l=0]				
28	ee1a1190-7803-404c-83f6-49d3ccf63b0d	Eyodi dowediteloco naodigijedi micoataGa daGa me lionigipi	meu pai cuida da plantação de flores como filhas		$.pages[0].sentences[27]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			6	6	me	C	1	que		0						IP-MAT[l=0]|CP-me[l=1]				
28	ee1a1190-7803-404c-83f6-49d3ccf63b0d	Eyodi dowediteloco naodigijedi micoataGa daGa me lionigipi	meu pai cuida da plantação de flores como filhas		$.pages[0].sentences[27]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			7	7	lionigipi	N$	3	filhas		0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
29	4bdb4b8f-0176-4303-8a13-e313fbb6d7ad	Eyodi me niganaGacanajo	Meu pai que era cantor		$.pages[0].sentences[28]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	Eyodi	N$	1	meu pai		0						IP-MAT[l=0]|NP[l=1]				
29	4bdb4b8f-0176-4303-8a13-e313fbb6d7ad	Eyodi me niganaGacanajo	Meu pai que era cantor		$.pages[0].sentences[28]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	me	C	2	que		0						IP-MAT[l=0]|NP[l=1]|CP-me[l=2]				
29	4bdb4b8f-0176-4303-8a13-e313fbb6d7ad	Eyodi me niganaGacanajo	Meu pai que era cantor		$.pages[0].sentences[28]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	niganaGacanajo	N	4			0						IP-MAT[l=0]|NP[l=1]|CP-me[l=2]|IP-SUB[l=3]|NP[l=4]				
30	7b806584-75e5-4017-b9e2-ba97458903bd	Eyodi ane niganaGacanajo	Meu pai que era cantor (explicativa)		$.pages[0].sentences[29]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	Eyodi	N$	1	meu pai		0						IP-MAT[l=0]|NP[l=1]				
30	7b806584-75e5-4017-b9e2-ba97458903bd	Eyodi ane niganaGacanajo	Meu pai que era cantor (explicativa)		$.pages[0].sentences[29]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	ane	WPRO	3	que		0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|WNP[l=3]				
30	7b806584-75e5-4017-b9e2-ba97458903bd	Eyodi ane niganaGacanajo	Meu pai que era cantor (explicativa)		$.pages[0].sentences[29]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	*T*		4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP-TRACE[l=4]				
30	7b806584-75e5-4017-b9e2-ba97458903bd	Eyodi ane niganaGacanajo	Meu pai que era cantor (explicativa)		$.pages[0].sentences[29]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	niganaGacanajo	N	4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP[l=4]				
31	845b9d1d-ad7c-445a-bfbd-04fd9255ffc2	Eyodi daGa niganaGacanajo	Meu pai se fosse cantor		$.pages[0].sentences[30]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	Eyodi	N$	1	meu pai		0						IP-MAT[l=0]|NP[l=1]				
31	845b9d1d-ad7c-445a-bfbd-04fd9255ffc2	Eyodi daGa niganaGacanajo	Meu pai se fosse cantor		$.pages[0].sentences[30]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	daGa	C	0	que		0						IP-MAT[l=0]				
31	845b9d1d-ad7c-445a-bfbd-04fd9255ffc2	Eyodi daGa niganaGacanajo	Meu pai se fosse cantor		$.pages[0].sentences[30]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	niganaGacanajo	N	1			0						IP-MAT[l=0]|NP[l=1]				
32	a4ccc755-a644-4b04-ab1b-698e7acea4cc	iGeladi idei digoida	minha casa está lá		$.pages[0].sentences[31]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			0						IP-MAT[l=0]|NP[l=1]				
32	a4ccc755-a644-4b04-ab1b-698e7acea4cc	iGeladi idei digoida	minha casa está lá		$.pages[0].sentences[31]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	idei	VB	0	fica		2	i|dei	Erg|v	3|ficar(permanente)	|	|	IP-MAT[l=0]				
32	a4ccc755-a644-4b04-ab1b-698e7acea4cc	iGeladi idei digoida	minha casa está lá		$.pages[0].sentences[31]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	digoida	ADV	1	lá		3	digo|i|da	Adv|Gen|Ncl	||	False||	||	IP-MAT[l=0]|ADVP[l=1]				
33	82117289-be52-45d0-886d-a5747eb20ea2	iGeladi ipegitaGagi	Minha casa está perto de você		$.pages[0].sentences[32]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			0						IP-MAT[l=0]|NP[l=1]				
33	82117289-be52-45d0-886d-a5747eb20ea2	iGeladi ipegitaGagi	Minha casa está perto de você		$.pages[0].sentences[32]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	ipegitaGagi	VBAPL	0			4	i|pegi|taGa|gi	Erg|v|OBL|Apl	|ficar_perto|2|	|||	|||	IP-MAT[l=0]				
34	50f93fbc-14fa-48e7-b8ba-22f744109348	iGeladi ipegitegi liGeladi	Minha casa está perto de sua casa		$.pages[0].sentences[33]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			0						IP-MAT[l=0]|NP[l=1]				
34	50f93fbc-14fa-48e7-b8ba-22f744109348	iGeladi ipegitegi liGeladi	Minha casa está perto de sua casa		$.pages[0].sentences[33]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	ipegitegi	VBAPL	0	fica próxima de		3	i|pegi|tegi	Erg|v|Apl	3|aproximar|3	||	||	IP-MAT[l=0]				
34	50f93fbc-14fa-48e7-b8ba-22f744109348	iGeladi ipegitegi liGeladi	Minha casa está perto de sua casa		$.pages[0].sentences[33]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	liGeladi	N$	1	(tirar)		2	l|Geladi	Gen|n	3|casa	|	|	IP-MAT[l=0]|NP-APL[l=1]				
35	014fefb1-d5e3-48c8-9ac3-9e713a41407f	iGeladi ipegitegi naigi ane napioi	Minha casa está perto desta rua suja (que está suja)		$.pages[0].sentences[34]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			0						IP-MAT[l=0]|NP[l=1]				
35	014fefb1-d5e3-48c8-9ac3-9e713a41407f	iGeladi ipegitegi naigi ane napioi	Minha casa está perto desta rua suja (que está suja)		$.pages[0].sentences[34]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	ipegitegi	VBAPL	0	fica próxima de		3	i|pegi|tegi	Erg|v|Apl	3|ficar_perto|3M	||	||	IP-MAT[l=0]				
35	014fefb1-d5e3-48c8-9ac3-9e713a41407f	iGeladi ipegitegi naigi ane napioi	Minha casa está perto desta rua suja (que está suja)		$.pages[0].sentences[34]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	naigi	N	1	caminho		0						IP-MAT[l=0]|NP-APL[l=1]				
35	014fefb1-d5e3-48c8-9ac3-9e713a41407f	iGeladi ipegitegi naigi ane napioi	Minha casa está perto desta rua suja (que está suja)		$.pages[0].sentences[34]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	ane	WPRO	1	que 		0						IP-MAT[l=0]|WNP[l=1]				
35	014fefb1-d5e3-48c8-9ac3-9e713a41407f	iGeladi ipegitegi naigi ane napioi	Minha casa está perto desta rua suja (que está suja)		$.pages[0].sentences[34]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			5	5	napioi	ADJ	0	sujo		0						IP-MAT[l=0]				
36	bb8018ba-76b3-43f2-82ea-78b6009c1f90	iGeladi ipegitegi naigi me napioi	minha casa está perto da rua suja		$.pages[0].sentences[35]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			0						IP-MAT[l=0]|NP[l=1]				
36	bb8018ba-76b3-43f2-82ea-78b6009c1f90	iGeladi ipegitegi naigi me napioi	minha casa está perto da rua suja		$.pages[0].sentences[35]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	ipegitegi	VBAPL	0	fica próxima de		3	i|pegi|tegi	Erg|v|Apl	3|aproximar|3	||	||	IP-MAT[l=0]				
36	bb8018ba-76b3-43f2-82ea-78b6009c1f90	iGeladi ipegitegi naigi me napioi	minha casa está perto da rua suja		$.pages[0].sentences[35]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	naigi	N	1	caminho		0						IP-MAT[l=0]|NP-APL[l=1]				
36	bb8018ba-76b3-43f2-82ea-78b6009c1f90	iGeladi ipegitegi naigi me napioi	minha casa está perto da rua suja		$.pages[0].sentences[35]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			4	4	me	C	0	que		0						IP-MAT[l=0]				
36	bb8018ba-76b3-43f2-82ea-78b6009c1f90	iGeladi ipegitegi naigi me napioi	minha casa está perto da rua suja		$.pages[0].sentences[35]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			5	5	napioi	ADJ	0			0						IP-MAT[l=0]				
37	1da1bf7a-7975-4baf-821b-9df5c75ac297	iGeladi aGipegitegi weiigi	Minha casa não fica perto do rio		$.pages[0].sentences[36]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			1	1	iGeladi	N$	1			0						IP-MAT[l=0]|NP[l=1]				
37	1da1bf7a-7975-4baf-821b-9df5c75ac297	iGeladi aGipegitegi weiigi	Minha casa não fica perto do rio		$.pages[0].sentences[36]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			2	2	aGipegitegi	NEG+VBAPL	0			4	aG|i|pegi|tegi	|||	|||	True|||	|||	IP-MAT[l=0]				
37	1da1bf7a-7975-4baf-821b-9df5c75ac297	iGeladi aGipegitegi weiigi	Minha casa não fica perto do rio		$.pages[0].sentences[36]	28eeb8a0-d923-4d75-aebe-599aadddfbbb			3	3	weiigi	N	1	rio		1	weiigi	n	rio			IP-MAT[l=0]|NP[l=1]				
