source_id	sent_ordinal	sent_uid	sent_text	text_pt_br	visible	path	container_uid	container_id	container_title	token_ordinal	token_p	token_form	token_tag_source	token_level	token_gloss_br	split_obj_json	split_count	split_forms	split_tags	split_glosses_br	split_fns	split_idxs	chunk_memberships	proto_conllu_id	proto_conllu_form	proto_conllu_misc_json	proto_token_range
hil-data	24	96687d35-46ae-4338-9398-ff66a3165b61	Adi iwaGadi	Ela está é pesada.		$.pages[0].sentences[23]	ffef8450-e302-4882-8306-e5998d31f584			2	2	iwaGadi	VB	0	(é|está)_pesad(o|a)		2	i|waGadi	Erg|v	3|(ser|estar)_pesad(o|a)	|	|	IP-MAT[l=0]				
hil-data	25	24a9e039-79d0-4026-8824-0d061c2b21ee	naGana eliodi meninitibeci	Ela é muito feliz .		$.pages[0].sentences[24]	ffef8450-e302-4882-8306-e5998d31f584			1	1	naGana	D	1	aquela		3	nG|a|na	Dem|Gnr|Ncl	|F|vindo	||	||	IP-MAT[l=0]|NP[l=1]				
hil-data	25	24a9e039-79d0-4026-8824-0d061c2b21ee	naGana eliodi meninitibeci	Ela é muito feliz .		$.pages[0].sentences[24]	ffef8450-e302-4882-8306-e5998d31f584			2	2	eliodi	Q	1	muito		0						IP-MAT[l=0]|CP[l=1]				
hil-data	25	24a9e039-79d0-4026-8824-0d061c2b21ee	naGana eliodi meninitibeci	Ela é muito feliz .		$.pages[0].sentences[24]	ffef8450-e302-4882-8306-e5998d31f584			3	3	me@	C	1	que está feliz	"{""v"": ""meninitibeci"", ""t"": ""C+VB"", ""idx"": 0}"	2	me|ninitibeci	|	|	True|	|	IP-MAT[l=0]|CP[l=1]				
hil-data	25	24a9e039-79d0-4026-8824-0d061c2b21ee	naGana eliodi meninitibeci	Ela é muito feliz .		$.pages[0].sentences[24]	ffef8450-e302-4882-8306-e5998d31f584			4	4	@ninitibeci	VB	2		"{""idx"": 1}"	0						IP-MAT[l=0]|CP[l=1]|IP-SUB[l=2]				
hil-data	26	fba05264-0e3c-4248-8211-3ac87c64c2e6	DapicoGo	Ela é quente .		$.pages[0].sentences[25]	ffef8450-e302-4882-8306-e5998d31f584			1	1	DapicoGo	VB	0	(ser|estar)_quente		2	d|apicoGo	Inv|v	|(ser|estar)_quente	|	|	IP-MAT[l=0]				
hil-data	27	f9af3f8f-3b06-4756-8676-b5ffb2c24b44	DapipocoGo	Ela está quente .		$.pages[0].sentences[26]	ffef8450-e302-4882-8306-e5998d31f584			1	1	DapipocoGo	VB	0			0						IP-MAT[l=0]				
hil-data	28	fab37d81-bb9b-4e20-a8f5-3b3969ee86d1	libiniena	Ele está bonito .		$.pages[0].sentences[27]	ffef8450-e302-4882-8306-e5998d31f584			1	1	libiniena	N$	1	beleza		0						IP-MAT[l=0]|NP[l=1]				
hil-data	29	0b9bddcd-f6af-4281-80a9-cac2377d0af1	libinienigi	Ele é bonito.		$.pages[0].sentences[28]	ffef8450-e302-4882-8306-e5998d31f584			1	1	libinienigi	N$	1	beleza		4	l|binie|na|gi	Gen|n|Dim|Gnr	3|beleza||M	|||	|||	IP-MAT[l=0]|NP[l=1]				
hil-data	30	38c689d8-332d-4406-b236-de4593e4853a	DapicoGo	Ele é quente .		$.pages[0].sentences[29]	ffef8450-e302-4882-8306-e5998d31f584			1	1	DapicoGo	VB	0	(ser|estar)_quente		2	d|apicoGo	Inv|v	|(ser|estar)_quente	|	|	IP-MAT[l=0]				
hil-data	31	ea70209d-4f3c-4bf9-8d93-2d91fa0f928c	DapicoGo	Ele está quente .		$.pages[0].sentences[30]	ffef8450-e302-4882-8306-e5998d31f584			1	1	DapicoGo	VB	0	(ser|estar)_quente		2	d|apicoGo	Inv|v	|(ser|estar)_quente	|	|	IP-MAT[l=0]				
hil-data	32	4aed8aa8-bd36-4940-8020-8ba12122304e	Ninitibigiwaji .	Eles são felizes .		$.pages[0].sentences[31]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ninitibigiwaji	N	1			3	nini|tibigi|waji	|Dir|Coll	||	||	||	IP-MAT[l=0]|NP[l=1]				
hil-data	32	4aed8aa8-bd36-4940-8020-8ba12122304e	Ninitibigiwaji .	Eles são felizes .		$.pages[0].sentences[31]	ffef8450-e302-4882-8306-e5998d31f584			2	2	.	PUNC	0			0						IP-MAT[l=0]				
hil-data	33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	NiGida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			1	1	NiGida	D	1	este		3	niG|i|da	Dem|Gnr|Ncl	||	||	||	IP-MAT[l=0]|NP[l=1]				
hil-data	33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	NiGida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			2	2	lodajo	N$	1	faca		2	l|odajo	Gen|n	|	|	|	IP-MAT[l=0]|NP[l=1]				
hil-data	33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	NiGida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			3	3	lodawa	N$	1	esposa		0						IP-MAT[l=0]|NP[l=1]				
hil-data	33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	NiGida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			4	4	aG@	NEG	0	não fica	"{""v"": ""aidei"", ""t"": ""NEG+VB"", ""idx"": 0}"	2	aG|idei	Neg|v	|	True|	|	IP-MAT[l=0]				
hil-data	33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	NiGida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			5	5	@idei	VB	0		"{""idx"": 1}"	0						IP-MAT[l=0]				
hil-data	33	3a27c7c6-ecd6-45c0-a71e-b4aa2a242a3d	NiGida lodajo lodawa aidei dineigi	Esta faca da esposa dela não está na casa .		$.pages[0].sentences[32]	ffef8450-e302-4882-8306-e5998d31f584			6	6	dineigi	N	1	casa		0						IP-MAT[l=0]|NP[l=1]				
hil-data	34	64f2c803-b436-4202-b4c7-acf5c7205bc3	liwigo niganigawanigi libinienigi	Esta fotografia da criança é bonita .		$.pages[0].sentences[33]	ffef8450-e302-4882-8306-e5998d31f584			1	1	liwigo	N$	1	sua fotografia		2	l|wigo	Gen|n	3|espírito/fotografia	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	34	64f2c803-b436-4202-b4c7-acf5c7205bc3	liwigo niganigawanigi libinienigi	Esta fotografia da criança é bonita .		$.pages[0].sentences[33]	ffef8450-e302-4882-8306-e5998d31f584			2	2	niganigawanigi	N	1	meninos		0						IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	34	64f2c803-b436-4202-b4c7-acf5c7205bc3	liwigo niganigawanigi libinienigi	Esta fotografia da criança é bonita .		$.pages[0].sentences[33]	ffef8450-e302-4882-8306-e5998d31f584			3	3	libinienigi	N$	1	bonito		3	l|ibinie|nigi	Gen|n|Dim	||masc	||	||	IP-MAT[l=0]|NP-PRD[l=1]				
hil-data	35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naGani wetiGa eliodi me iwaGadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			1	1	naGani	D	1	aquela		0						IP-MAT[l=0]|NP[l=1]				
hil-data	35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naGani wetiGa eliodi me iwaGadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiGa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
hil-data	35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naGani wetiGa eliodi me iwaGadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			3	3	eliodi	Q	1	muito		0						IP-MAT[l=0]|CP[l=1]				
hil-data	35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naGani wetiGa eliodi me iwaGadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			4	4	me	C	1	que		0						IP-MAT[l=0]|CP[l=1]				
hil-data	35	8bad7bc3-f82f-46c0-9e63-c780104b11e2	naGani wetiGa eliodi me iwaGadi	Esta pedra está muito pesada .		$.pages[0].sentences[34]	ffef8450-e302-4882-8306-e5998d31f584			5	5	iwaGadi	VB	2	pesa		2	i|waGadi	Erg|v	3|(ser|estar)_pesad(o|a)	|	|	IP-MAT[l=0]|CP[l=1]|IP-SUB[l=2]				
hil-data	36	768a3635-dcaf-4210-b236-73568abadbdb	NaGani wetiGa iwaGadi	Esta pedra está pesada .		$.pages[0].sentences[35]	ffef8450-e302-4882-8306-e5998d31f584			1	1	NaGani	D	1	aquela		0						IP-MAT[l=0]|NP[l=1]				
hil-data	36	768a3635-dcaf-4210-b236-73568abadbdb	NaGani wetiGa iwaGadi	Esta pedra está pesada .		$.pages[0].sentences[35]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiGa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
hil-data	36	768a3635-dcaf-4210-b236-73568abadbdb	NaGani wetiGa iwaGadi	Esta pedra está pesada .		$.pages[0].sentences[35]	ffef8450-e302-4882-8306-e5998d31f584			3	3	iwaGadi	VB	0	(é|está)_pesad(o|a)		2	i|waGadi	Erg|v	3|(ser|estar)_pesad(o|a)	|	|	IP-MAT[l=0]				
hil-data	37	e5f90fbc-14e8-4c6f-9e07-61fbf67d042f	NiGinoa wetiadi iwaGadi	Estas pedras estão pesadas .		$.pages[0].sentences[36]	ffef8450-e302-4882-8306-e5998d31f584			1	1	NiGinoa	D	1	esses		4	nG|i|na|wa	Anf|Gnr|Ncl|Plu	|M|vindo|PL	|||	|||	IP-MAT[l=0]|NP[l=1]				
hil-data	37	e5f90fbc-14e8-4c6f-9e07-61fbf67d042f	NiGinoa wetiadi iwaGadi	Estas pedras estão pesadas .		$.pages[0].sentences[36]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiadi	N	1	pedras		2	wetiGa|di	n|Plu	pedra|PL	|	|	IP-MAT[l=0]|NP[l=1]				
hil-data	37	e5f90fbc-14e8-4c6f-9e07-61fbf67d042f	NiGinoa wetiadi iwaGadi	Estas pedras estão pesadas .		$.pages[0].sentences[36]	ffef8450-e302-4882-8306-e5998d31f584			3	3	iwaGadi	VB	0	pesa		2	i|waGadi	Erg|v	3|(ser|estar)_pesad(o|a)	|	|	IP-MAT[l=0]				
hil-data	38	f4b854f9-c3c6-4e88-8a9b-ca73fcba8d46	NaGani wetiGa iwaGadi	Esta pedra é pesada .		$.pages[0].sentences[37]	ffef8450-e302-4882-8306-e5998d31f584			1	1	NaGani	D	1	aquela		0						IP-MAT[l=0]|NP[l=1]				
hil-data	38	f4b854f9-c3c6-4e88-8a9b-ca73fcba8d46	NaGani wetiGa iwaGadi	Esta pedra é pesada .		$.pages[0].sentences[37]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiGa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
hil-data	38	f4b854f9-c3c6-4e88-8a9b-ca73fcba8d46	NaGani wetiGa iwaGadi	Esta pedra é pesada .		$.pages[0].sentences[37]	ffef8450-e302-4882-8306-e5998d31f584			3	3	iwaGadi	VB	0	(é|está)_pesad(o|a)		2	i|waGadi	Erg|v	3|(ser|estar)_pesad(o|a)	|	|	IP-MAT[l=0]				
hil-data	39	38f73c1c-ddfb-4153-9310-d24214cd68e7	NaGani wetiGa ane iwaGadi eniteloco iGonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			1	1	NaGani	D	1	aquela		0						IP-MAT[l=0]|NP[l=1]				
hil-data	39	38f73c1c-ddfb-4153-9310-d24214cd68e7	NaGani wetiGa ane iwaGadi eniteloco iGonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiGa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
hil-data	39	38f73c1c-ddfb-4153-9310-d24214cd68e7	NaGani wetiGa ane iwaGadi eniteloco iGonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ane	WPRO	3	que		0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|WNP[l=3]				
hil-data	39	38f73c1c-ddfb-4153-9310-d24214cd68e7	NaGani wetiGa ane iwaGadi eniteloco iGonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			4	4	*T*		4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP-TRACE[l=4]				
hil-data	39	38f73c1c-ddfb-4153-9310-d24214cd68e7	NaGani wetiGa ane iwaGadi eniteloco iGonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			5	5	iwaGadi	VB	3	pesa		2	i|waGadi	Erg|v	3|(ser|estar)_pesad(o|a)	|	|	IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]				
hil-data	39	38f73c1c-ddfb-4153-9310-d24214cd68e7	NaGani wetiGa ane iwaGadi eniteloco iGonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			6	6	eniteloco	VBAPL	0	cair em		3	j|ani|teloco	Erg|v|Apl	1||3	||	||	IP-MAT[l=0]				
hil-data	39	38f73c1c-ddfb-4153-9310-d24214cd68e7	NaGani wetiGa ane iwaGadi eniteloco iGonagi	Esta pedra que é pesada caiu no meu pé .		$.pages[0].sentences[38]	ffef8450-e302-4882-8306-e5998d31f584			7	7	iGonagi	N$	1	meu pé		2	i|Gonagi	Gen|n	1|pé	|	|	IP-MAT[l=0]|NP-APL[l=1]				
hil-data	40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	NaGani wetiGa ane iwaGadi iGonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			1	1	NaGani	D	1	aquela		0						IP-MAT[l=0]|NP[l=1]				
hil-data	40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	NaGani wetiGa ane iwaGadi iGonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			2	2	wetiGa	N	1	pedra		0						IP-MAT[l=0]|NP[l=1]				
hil-data	40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	NaGani wetiGa ane iwaGadi iGonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ane	WPRO	3	que 		0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|WNP[l=3]				
hil-data	40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	NaGani wetiGa ane iwaGadi iGonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			4	4	*T*		4			0						IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP-TRACE[l=4]				
hil-data	40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	NaGani wetiGa ane iwaGadi iGonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			5	5	iwaGadi	VB	3	pesa		2	i|waGadi	Erg|v	3|(ser|estar)_pesad(o|a)	|	|	IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]				
hil-data	40	e1bcbfa4-89e4-4d25-8d84-bc9ed0b2f7e4	NaGani wetiGa ane iwaGadi iGonagi	Esta pedra , que é pesada , caiu no meu pé .		$.pages[0].sentences[39]	ffef8450-e302-4882-8306-e5998d31f584			6	6	iGonagi	N$	4			2	i|Gonagi	Gen|n	1|pé	|	|	IP-MAT[l=0]|NP[l=1]|CP-REL[l=2]|IP-SUB[l=3]|NP[l=4]				
hil-data	41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	NiGidoa waca lotiidi dapicoGo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			1	1	NiGidoa	D	1	este		4	nG|i|da|wa	Anf|Gnr|Ncl|Plu	||em_pé|PL	|||	|||	IP-MAT[l=0]|NP[l=1]				
hil-data	41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	NiGidoa waca lotiidi dapicoGo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			2	2	waca	N	2	vaca		1	waca	n	vaca			IP-MAT[l=0]|NP[l=1]|NP[l=2]				
hil-data	41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	NiGidoa waca lotiidi dapicoGo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			3	3	lotiidi	N$	1	leite del(e|a)		2	l|otiidi	Gen|n	3|leite	|	|	IP-MAT[l=0]|NP[l=1]				
hil-data	41	8dda04f0-f7e8-46d6-b41d-b65dd214f01b	NiGidoa waca lotiidi dapicoGo	Este leite está quente .		$.pages[0].sentences[40]	ffef8450-e302-4882-8306-e5998d31f584			4	4	dapicoGo	VB	0	(ser|estar)_quente		2	d|apicoGo	Inv|v	|(ser|estar)_quente	|	|	IP-MAT[l=0]				
hil-data	42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligetedi midi niwigo libinienaGa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			1	1	nigidiwa	D	1	aqueles		0						IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligetedi midi niwigo libinienaGa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			2	2	okokodi	N	2	galinha		0						IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
hil-data	42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligetedi midi niwigo libinienaGa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ligetedi	N$	1	ovo		3	l|getegi|tedi	Gen|n|Plu	3|ovo|PL	||	||	IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligetedi midi niwigo libinienaGa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			4	4	me@	C	1	para os	"{""v"": ""midi"", ""t"": ""C+D"", ""idx"": 0}"	3	me|i|di	||	||	True||	||	IP-MAT[l=0]|CP-me[l=1]				
hil-data	42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligetedi midi niwigo libinienaGa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			5	5	@idi	D	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
hil-data	42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligetedi midi niwigo libinienaGa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			6	6	niwigo	N	4	fotografia		2	n|wigo	Ant|n	|espírito/fotografia	|	|	IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]|NP[l=4]				
hil-data	42	79cb0e55-9c06-4cb1-91b3-2b5233e1678f	nigidiwa okokodi ligetedi midi niwigo libinienaGa	Estes ovos da fotografia dela estão bonitos .		$.pages[0].sentences[41]	ffef8450-e302-4882-8306-e5998d31f584			7	7	libinienaGa	N$	3	bonitas		4	l|binie|na|Ga	Gen|n|Dim|Plu	3|beleza||PL	|||	|||	IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
hil-data	43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaGa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			1	1	nigidiwa	D	1			0						IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaGa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			2	2	okokodi	N	2	galinha		0						IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
hil-data	43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaGa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ligetedi	N$	1	ovos		3	l|getegi|tedi	Gen|n|Plu	3|ovo|PL	||	||	IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaGa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			4	4	liwigo	N$	1	espírito/fotografia dele/a(s)		2	l|wigo	Gen|n	3|espírito/fotografia	|	|	IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	43	a74fea0a-dd87-4c4d-8670-9db66f5b5b16	nigidiwa okokodi ligetedi liwigo libinienaGa	Estes ovos da fotografia estão bonitos .		$.pages[0].sentences[42]	ffef8450-e302-4882-8306-e5998d31f584			5	5	libinienaGa	N$	1	bonitas		4	l|binie|na|Ga	Gen|n|Dim|Plu	3|beleza||PL	|||	|||	IP-MAT[l=0]|NP-PRD[l=1]				
hil-data	44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noGojedi lixagotaGaGa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Nigidiwa	D	1			0						IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noGojedi lixagotaGaGa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			2	2	noGojedi	N	2	peixe		0						IP-MAT[l=0]|NP-SBJ[l=1]|NP[l=2]				
hil-data	44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noGojedi lixagotaGaGa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			3	3	lixagotaGaGa	N$	1	vermelho		4	l|ixagodi|taGa|Ga	Gen|v|Der|Gnr	|||	|||	|||	IP-MAT[l=0]|NP-SBJ[l=1]				
hil-data	44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noGojedi lixagotaGaGa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			4	4	adakake	NEG+ADJ	0	não duro		2	aG|akake	|Adj	|	True|	|	IP-MAT[l=0]				
hil-data	44	83fdcd4c-338f-4a9f-8545-da8539e67e9d	Nigidiwa noGojedi lixagotaGaGa adakake lojedi	Estes peixes vermelhos estão baratos .		$.pages[0].sentences[43]	ffef8450-e302-4882-8306-e5998d31f584			5	5	lojedi	N$	1	vingança		2	l|ojedi	|	|	|	|	IP-MAT[l=0]|NP-PRD[l=1]				
hil-data	45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ee	PRO	3	eu		2	ejin|aGa	v|Plu	|	|	|	IP-MAT[l=0]|NP[l=1]|IP[l=2]|NP[l=3]				
hil-data	45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ite	VB	2			0						IP-MAT[l=0]|NP[l=1]|IP[l=2]				
hil-data	45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			3	3	ee	PRO	3	eu		0						IP-MAT[l=0]|NP[l=1]|IP[l=2]|NP[l=3]				
hil-data	45	07bfcd00-7901-474d-bfb8-bf470266aafa	Ee ite ee ina	Eu estou aqui .		$.pages[0].sentences[44]	ffef8450-e302-4882-8306-e5998d31f584			4	4	ina	D	1	ele		2	i|na	Gnr|Ncl	masc|vindo	|	|	IP-MAT[l=0]|NP[l=1]				
hil-data	46	42671da9-e433-4319-86a0-2a2cb8777a40	Ite ee madataGa	Eu estou com ela .		$.pages[0].sentences[45]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ite	VB	2			0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]				
hil-data	46	42671da9-e433-4319-86a0-2a2cb8777a40	Ite ee madataGa	Eu estou com ela .		$.pages[0].sentences[45]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ee	PRO	3	eu		0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
hil-data	46	42671da9-e433-4319-86a0-2a2cb8777a40	Ite ee madataGa	Eu estou com ela .		$.pages[0].sentences[45]	ffef8450-e302-4882-8306-e5998d31f584			3	3	me@	C	1	com ela	"{""v"": ""madataGa"", ""t"": ""C+DAPL"", ""idx"": 0}"	2	me|adataGa	|	|	True|	|	IP-MAT[l=0]|CP-me[l=1]				
hil-data	46	42671da9-e433-4319-86a0-2a2cb8777a40	Ite ee madataGa	Eu estou com ela .		$.pages[0].sentences[45]	ffef8450-e302-4882-8306-e5998d31f584			4	4	@adataGa	DAPL	3		"{""idx"": 1}"	0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
hil-data	47	e58e38a7-f117-48f1-8a17-9d896867fe60	Ite ee midataGa	Eu estou com ele .		$.pages[0].sentences[46]	ffef8450-e302-4882-8306-e5998d31f584			1	1	Ite	VB	2			0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]				
hil-data	47	e58e38a7-f117-48f1-8a17-9d896867fe60	Ite ee midataGa	Eu estou com ele .		$.pages[0].sentences[46]	ffef8450-e302-4882-8306-e5998d31f584			2	2	ee	PRO	3	eu		0						IP-MAT[l=0]|CP-me[l=1]|IP-SUB[l=2]|NP[l=3]				
hil-data	47	e58e38a7-f117-48f1-8a17-9d896867fe60	Ite ee midataGa	Eu estou com ele .		$.pages[0].sentences[46]	ffef8450-e302-4882-8306-e5998d31f584			3	3	me@	C	1		"{""v"": ""midataGa"", ""t"": ""C+DAPL"", ""idx"": 0}"	2	me|idataGa	|	|	True|	|	IP-MAT[l=0]|CP-me[l=1]				
